source,collected_at,title_raw,price,url,source_url,category_raw,rating,in_stock,availability,title_norm,category_norm,product_key
mercado_livre,2026-02-10 21:34:50,Smartphone Xiaomi Redmi 15c 256gb 8gb Ram Loja Recomenda,1399.00,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count,https://lista.mercadolivre.com.br/celular,celular,4.6,True,https://schema.org/InStock,smartphone xiaomi redmi 15c 256gb 8gb ram loja recomenda,celular,dec068aa7d8c7fa4077e428140e6c430f4246690
mercado_livre,2026-02-10 21:34:50,TCL 103 Dual SIM 64 GB power grey 2 GB RAM,420.00,https://www.mercadolivre.com.br/tcl-103-dual-sim-64-gb-power-grey-2-gb-ram/p/MLB19146094#polycard_client=search-desktop&search_layout=grid&position=7&type=product&tracking_id=4acb8d3d-54d1-4c36-848c-320b9703510d&wid=MLB4334684131&sid=search,https://lista.mercadolivre.com.br/celular_Desde_101,celular,,False,,tcl 103 dual sim 64 gb power grey 2 gb ram,celular,5d35e66e4ce0a900889801c0819412fa5efe0776
mercado_livre,2026-02-10 21:34:50,Kit Samsung: Celular Galaxy A17 256gb 8gb Ram 50mp 6.7 Nfc Ip54 Preto + Galaxy Buds Core Branco,1673.00,https://www.mercadolivre.com.br/kit-samsung-celular-galaxy-a17-256gb-8gb-ram-50mp-67-nfc-ip54-preto--galaxy-buds-core-branco/up/MLBU3605578150#polycard_client=search-desktop&search_layout=grid&position=59&type=product&tracking_id=a5433329-69b7-486e-a2a2-e0d274fd62ca&wid=MLB5957929002&sid=search,https://lista.mercadolivre.com.br/celular_Desde_51,celular,,False,,kit samsung celular galaxy a17 256gb 8gb ram 50mp 6 7 nfc ip54 preto galaxy buds core branco,celular,68d39b721ac0bb49107d3411fd99abad3f2d4daa
mercado_livre,2026-02-10 21:34:50,Oppo A79 Dual SIM 256 GB 8 GB RAM - Violeta,1799.00,https://www.mercadolivre.com.br/oppo-a79-dual-sim-256-gb-8-gb-ram-violeta/p/MLB34239797#polycard_client=search-desktop&search_layout=grid&position=60&type=product&tracking_id=a5433329-69b7-486e-a2a2-e0d274fd62ca&wid=MLB4347319875&sid=search,https://lista.mercadolivre.com.br/celular_Desde_51,celular,,False,,oppo a79 dual sim 256 gb 8 gb ram violeta,celular,3de4af9476d7d14a99700c20e1f2e07bef4e78f0
mercado_livre,2026-02-10 21:34:50,Celular Samsung Galaxy A56 5g 128gb 8gb Ram Preto,2855.00,https://www.mercadolivre.com.br/celular-samsung-galaxy-a56-5g-128gb-8gb-ram-preto/p/MLB47115035#polycard_client=search-desktop&search_layout=grid&position=5&type=product&tracking_id=4acb8d3d-54d1-4c36-848c-320b9703510d&wid=MLB4288472581&sid=search,https://lista.mercadolivre.com.br/celular_Desde_101,celular,,False,,celular samsung galaxy a56 5g 128gb 8gb ram preto,celular,701fcc36bcb02111233b388b2312bc8e634b74d0
mercado_livre,2026-02-10 21:34:50,"Celular Samsung Galaxy S25 Fe 5g, 128gb, 8gb Ram, Câmera Tripla De 50+12+8, Tela Grande De 6.7 Jetblack",4499.00,https://www.mercadolivre.com.br/celular-samsung-galaxy-s25-fe-5g-128gb-8gb-ram-cmera-tripla-de-50128-tela-grande-de-67-jetblack/p/MLB61692896#polycard_client=search-desktop&search_layout=grid&position=6&type=product&tracking_id=4acb8d3d-54d1-4c36-848c-320b9703510d&wid=MLB6064285882&sid=search,https://lista.mercadolivre.com.br/celular_Desde_101,celular,,False,,celular samsung galaxy s25 fe 5g 128gb 8gb ram camera tripla de 50 12 8 tela grande de 6 7 jetblack,celular,d135f70da025d58be65b69d4950886e2066236ed
mercado_livre,2026-02-10 21:34:50,Celular Smartphone Realme C73 256gb 8gb Ram Dual Sim 120hz 6000mAh Verde,1999.00,https://www.mercadolivre.com.br/celular-smartphone-realme-c73-256gb-8gb-ram-dual-sim-120hz-6000mah-verde/p/MLB62149637#polycard_client=search-desktop&search_layout=grid&position=8&type=product&tracking_id=4acb8d3d-54d1-4c36-848c-320b9703510d&wid=MLB5983774782&sid=search,https://lista.mercadolivre.com.br/celular_Desde_101,celular,,False,,celular smartphone realme c73 256gb 8gb ram dual sim 120hz 6000mah verde,celular,75dcaf3061f67dcad124eebded681ac596246747
mercado_livre,2026-02-10 21:34:50,Samsung Galaxy S24 (eSIM) 5G Dual SIM 256 GB preto 8 GB RAM,3998.00,https://www.mercadolivre.com.br/samsung-galaxy-s24-esim-5g-dual-sim-256-gb-preto-8-gb-ram/p/MLB29805715#polycard_client=search-desktop&search_layout=grid&position=18&type=product&tracking_id=4acb8d3d-54d1-4c36-848c-320b9703510d&wid=MLB6239264398&sid=search,https://lista.mercadolivre.com.br/celular_Desde_101,celular,,False,,samsung galaxy s24 esim 5g dual sim 256 gb preto 8 gb ram,celular,c9555dbf10a07235d4b9d699d2feec7c342ada39
mercado_livre,2026-02-10 21:34:50,"Smartphone Motorola Moto g05 - 128GB 12GB (4GB RAM + 8GB Ram Boost) e Camera 50MP com AI Bateria de 5200 mAh Tela 6.7"" com Superbrilho - Cinza",955.00,https://www.mercadolivre.com.br/smartphone-motorola-moto-g05-128gb-12gb-4gb-ram-8gb-ram-boost-e-camera-50mp-com-ai-bateria-de-5200-mah-tela-67-com-superbrilho-cinza/p/MLB45206351#polycard_client=search-desktop&search_layout=grid&position=9&type=product&tracking_id=4acb8d3d-54d1-4c36-848c-320b9703510d&wid=MLB5983719810&sid=search,https://lista.mercadolivre.com.br/celular_Desde_101,celular,,False,,smartphone motorola moto g05 128gb 12gb 4gb ram 8gb ram boost e camera 50mp com ai bateria de 5200 mah tela 6 7 com superbrilho cinza,celular,8c4d36d6f3623a67701f6bafe099924b2783a587
mercado_livre,2026-02-10 21:34:50,Moto G15 Dual Sim 4gb Ram 128gb Azul Marino,1099.00,https://www.mercadolivre.com.br/moto-g15-dual-sim-4gb-ram-128gb-azul-marino/p/MLB46056608#polycard_client=search-desktop&search_layout=grid&position=10&type=product&tracking_id=4acb8d3d-54d1-4c36-848c-320b9703510d&wid=MLB3975530813&sid=search,https://lista.mercadolivre.com.br/celular_Desde_101,celular,,False,,moto g15 dual sim 4gb ram 128gb azul marino,celular,77e948ce3f18daefda17e7f708b4966a479818ac
