source,collected_at,title_raw,price,url,source_url,category_raw,rating,in_stock,availability,brand_raw,title_norm,category_norm,product_key
magalu,2026-02-11 16:05:57,Fones de ouvido Bluetooth Disney Mickey Mouse com estojo de carregamento - Fone de ouvido sem fio Bluetooth com microfone embutido e 30 horas de diversão - Disneyland Essentials e presentes Disney para mulheres e homens de todas as idades - iJoy,312.77,https://www.magazineluiza.com.br/fones-de-ouvido-bluetooth-disney-mickey-mouse-com-estojo-de-carregamento-fone-de-ouvido-sem-fio-bluetooth-com-microfone-embutido-e-30-horas-de-diversao-disneyland-essentials-e-presentes-disney-para-mulheres-e-homens-de-todas-as-idades-ijoy/p/fjd40je765/ea/fobt/,,fone,,True,,iJoy,fones de ouvido bluetooth disney mickey mouse com estojo de carregamento fone de ouvido sem fio bluetooth com microfone embutido e 30 horas de diversao disneyland essentials e presentes disney para mulheres e homens de todas as idades ijoy,fone,548089c05f869c65fab0e8f0dcba72eea865735c
magalu,2026-02-11 16:05:55,Fones de ouvido Bluetooth Soundcore Anker Life Q30 Blue,679.67,https://www.magazineluiza.com.br/fones-de-ouvido-bluetooth-soundcore-anker-life-q30-blue/p/eh2hcgce75/ea/fobt/,,fone,,True,,Soundcore,fones de ouvido bluetooth soundcore anker life q30 blue,fone,9d7f1f1ec5758bba9317f98b37feada1aaf13ced
magalu,2026-02-11 16:05:52,Fone de Ouvido Bluetooth Sem Fio Inova Original Headphone Wireless,71.58,https://www.magazineluiza.com.br/fone-de-ouvido-bluetooth-sem-fio-inova-original-headphone-wireless/p/df3d42a97a/ea/hebl/,,fone,4.52,True,,Inova,fone de ouvido bluetooth sem fio inova original headphone wireless,fone,874680f4d3db0b56930080c56b358b7a96afff3f
magalu,2026-02-11 16:05:50,Fone Qcy T29 Bluetooth 5.3 IPX4 Cancelamento Enc,155.57,https://www.magazineluiza.com.br/fone-qcy-t29-bluetooth-5-3-ipx4-cancelamento-enc/p/ek1jb69421/ea/fobt/,,fone,4.76,True,,QCY,fone qcy t29 bluetooth 5 3 ipx4 cancelamento enc,fone,470e07a4138ff7c8e350a6641728d387caa26bc2
magalu,2026-02-11 16:05:47,Fone Ouvido Bluetooth IA T68 Tradução Simultânea Awei Sem Fio Cancelamento Ruido,131.96,https://www.magazineluiza.com.br/fone-ouvido-bluetooth-ia-t68-traducao-simultanea-awei-sem-fio-cancelamento-ruido/p/dc29620f66/ea/fngm/,,fone,,True,,Awei,fone ouvido bluetooth ia t68 traducao simultanea awei sem fio cancelamento ruido,fone,e229eca9d86016d775818cbbcda72d970786ae0c
magalu,2026-02-11 16:05:45,Fone de Ouvido Gamer Corsair VOID RGB ELITE Wireless - Branco,1049.20,https://www.magazineluiza.com.br/fone-de-ouvido-gamer-corsair-void-rgb-elite-wireless-branco/p/hhb05k5d49/ea/hdga/,,fone,4.2,True,,Corsair,fone de ouvido gamer corsair void rgb elite wireless branco,fone,02a17629b3e6c5129f1f4d0a8324fc7d977d1ad5
magalu,2026-02-11 16:05:43,Fone de ouvido Razer Kraken Kitty V2 BT sem fio RGB Bluetooth 5.2,1315.60,https://www.magazineluiza.com.br/fone-de-ouvido-razer-kraken-kitty-v2-bt-sem-fio-rgb-bluetooth-5-2/p/jc0bge3k04/ea/fngm/,,fone,,True,,Razer,fone de ouvido razer kraken kitty v2 bt sem fio rgb bluetooth 5 2,fone,f341367e723c3b2a98333ed6291de565174a8a72
magalu,2026-02-11 16:05:40,Fone de Ouvido Bluetooth 5.4 TWS Intra Auricular som Anti ruído Original Basike,163.00,https://www.magazineluiza.com.br/fone-de-ouvido-bluetooth-5-4-tws-intra-auricular-som-anti-ruido-original-basike/p/kea2496090/ea/fobt/,,fone,,True,,Basike,fone de ouvido bluetooth 5 4 tws intra auricular som anti ruido original basike,fone,6741b4ce0433b856cb6269d2b6a7a144378fc944
magalu,2026-02-11 16:05:37,Fone De Ouvido Sem Fio Huawei Freeclip Tws Com Microfone,1099.00,https://www.magazineluiza.com.br/fone-de-ouvido-sem-fio-huawei-freeclip-tws-com-microfone/p/gb0b3e0536/ea/fobt/,,fone,5.0,True,,Huawei,fone de ouvido sem fio huawei freeclip tws com microfone,fone,1fa079212293738c303593b75786e559f64020e5
magalu,2026-02-11 16:05:35,Fone de Ouvido QCY HT10 AilyBuds Pro ANC Bluetooth 5.3 Multiponto,289.85,https://www.magazineluiza.com.br/fone-de-ouvido-qcy-ht10-ailybuds-pro-anc-bluetooth-5-3-multiponto/p/dh40kj8ge4/ea/fngm/,,fone,5.0,True,,QCY,fone de ouvido qcy ht10 ailybuds pro anc bluetooth 5 3 multiponto,fone,96e321bbd063b9955b35c1f122c86ce733f9bb75
