source,collected_at,title_raw,price,url,source_url,category_raw,rating,in_stock,availability,brand_raw,title_norm,category_norm,product_key
magalu,2026-02-11 19:05:27,Smartwatch Watch Ultra Ma27 47mm Amoled Nfc Chatgpt + 2 Pulseiras,239.20,https://www.magazineluiza.com.br/smartwatch-watch-ultra-ma27-47mm-amoled-nfc-chatgpt-2-pulseiras-microwear/p/fk49c1ccd8/te/smtw/,,smartwatch,4.83,True,,Microwear,smartwatch watch ultra ma27 47mm amoled nfc chatgpt 2 pulseiras,smartwatch,535898950b6f8bbb74e834102114d5521ff9127b
magalu,2026-02-11 19:05:25,Smartwatch Redmi Watch 5 Lite Global Gps Original,465.70,https://www.magazineluiza.com.br/smartwatch-redmi-watch-5-lite-global-gps-original-xiaomi/p/da6f5a0ak1/te/smtw/,,smartwatch,4.64,True,,Xiaomi,smartwatch redmi watch 5 lite global gps original,smartwatch,e11420f6e9a96c2dcaa5fce7c5a59bf8ed63ad6d
magalu,2026-02-11 19:05:23,Relógio Garmi Smartwatch Esportivo Forerunner 55 Preto com GPS,1499.00,https://www.magazineluiza.com.br/relogio-garmi-smartwatch-esportivo-forerunner-55-preto-com-gps/p/eke98240cc/te/smtw/,,smartwatch,5.0,True,,Garmin,relogio garmi smartwatch esportivo forerunner 55 preto com gps,smartwatch,3a67dacd0ff2c80f9665bc87a2cce3533a51f797
magalu,2026-02-11 19:05:20,"SmartWatch Husky Sports 700 GPS, Preto, Pulseira Extra Cinza, Com GPS - HSPH004",415.40,https://www.magazineluiza.com.br/smartwatch-husky-sports-700-gps-preto-pulseira-extra-cinza-com-gps-hsph004/p/je5c5agac1/te/smtw/,,smartwatch,4.3,True,,Husky Sports,smartwatch husky sports 700 gps preto pulseira extra cinza com gps hsph004,smartwatch,c0a1a05ee740c2c8ff2799ef8c5dd8b25b16cb84
magalu,2026-02-11 19:05:18,Smartwatch S10 Lançamento 2025 Série 10 X Microwear Original NFC tela 47m Amoled 120Hz novo sistema MicroOs 10 resistencia certificada IP68,280.42,https://www.magazineluiza.com.br/smartwatch-s10-lancamento-2025-serie-10-x-microwear-original-nfc-tela-47m-amoled-120hz-novo-sistema-microos-10-resistencia-certificada-ip68/p/gc1d7bhdcj/te/smtw/,,smartwatch,4.74,True,,Microwear,smartwatch s10 lancamento 2025 serie 10 x microwear original nfc tela 47m amoled 120hz novo sistema microos 10 resistencia certificada ip68,smartwatch,ba7b86662c9e1287134e2e5bd5b6f6d39d6e1a68
magalu,2026-02-11 19:05:15,"Relógio Smartwatch Xiaomi Redmi Watch 5 Gps, Versão Global, (Roxo)",989.00,https://www.magazineluiza.com.br/relogio-smartwatch-xiaomi-redmi-watch-5-gps-versao-global-roxo/p/chh6c75f06/te/smtw/,,smartwatch,5.0,True,,Xiaomi,relogio smartwatch xiaomi redmi watch 5 gps versao global roxo,smartwatch,1e01fc5a5438461cd89c21619ca9497160469d88
magalu,2026-02-11 19:05:13,Smartwatch Huawei Watch Fit 4 Pro Cinza Escuro 4GB Bluetooth,1799.00,https://www.magazineluiza.com.br/smartwatch-huawei-watch-fit-4-pro-cinza-escuro-4gb-bluetooth/p/240744100/te/smtw/,,smartwatch,5.0,True,,Huawei,smartwatch huawei watch fit 4 pro cinza escuro 4gb bluetooth,smartwatch,871e18a428bf03df5c3898a50868bad9dbdd8849
magalu,2026-02-11 19:05:11,"Apple Watch Series 10 GPS + Cellular, Caixa Cor de Ouro Rosa de Alumínio de 46 mm, Pulseira Esportiva Blush-Clara, Tamanho P/M - MWY63AM/A",5568.00,https://www.magazineluiza.com.br/apple-watch-series-10-gps-cellular-caixa-cor-de-ouro-rosa-de-aluminio-de-46-mm-pulseira-esportiva-blush-clara-tamanho-p-m-mwy63am-a/p/jac52fd9d4/te/smtw/,,smartwatch,4.5,False,,Apple,apple watch series 10 gps cellular caixa cor de ouro rosa de aluminio de 46 mm pulseira esportiva blush clara tamanho p m mwy63am a,smartwatch,d5fe3bf59eef42e1d82a366c92bcb4772830cca2
magalu,2026-02-11 19:05:08,Relógio inteligente Smartwatch W10 X Lançamento com 10 pulseiras 46mm Esportivo para Android e iOs Masculino e Feminino,297.49,https://www.magazineluiza.com.br/relogio-inteligente-smartwatch-w10-x-lancamento-com-10-pulseiras-46mm-esportivo-para-android-e-ios-masculino-e-feminino-watch-10-x/p/ka8dj1cb2b/te/smtw/,,smartwatch,3.8,True,,Watch 10 X,relogio inteligente smartwatch w10 x lancamento com 10 pulseiras 46mm esportivo para android e ios masculino e feminino,smartwatch,52ac5db7ac67edc8a59a98d775d19c51eff44b18
magalu,2026-02-11 19:05:07,Relógio-Smartwatch-Garmin-Forerunner 165 Amoled Branco com Cinza - G A R M I N,2299.00,https://www.magazineluiza.com.br/relogio-smartwatch-garmin-forerunner-165-amoled-branco-com-cinza-g-a-r-m-i-n/p/eh6e6245hj/te/smtw/,,smartwatch,,True,,Garmin,relogio smartwatch garmin forerunner 165 amoled branco com cinza g a r m i n,smartwatch,0f540883161e0d5e89bcec4e0a5c1787eec2e79c
