source,collected_at,title_raw,price,url,source_url,category_raw,rating,in_stock,availability,brand_raw,title_norm,category_norm,product_key
magalu,2026-02-12 00:32:49,Smart TV Samsung 75 polegadas UHD 4K WiFi Tizen Crystal UHD UN75U8100FGXZD 2025,5764.00,https://www.magazineluiza.com.br/smart-tv-samsung-75-polegadas-uhd-4k-wifi-tizen-crystal-uhd-un75u8100fgxzd-2025/p/ba262c77bd/et/elit/,,tv,1.0,True,,Samsung,smart tv samsung 75 polegadas uhd 4k wifi tizen crystal uhd un75u8100fgxzd 2025,tv,64047b62cd100c4bd6630f200eddfcb146725273
magalu,2026-02-12 00:32:47,"Smart TV 65"" 4K UHD Neo QLED Samsung 65QN85D 120Hz Wi-Fi Bluetooth",9599.00,https://www.magazineluiza.com.br/smart-tv-65-4k-uhd-neo-qled-samsung-65qn85d-120hz-wi-fi-bluetooth/p/238244900/et/tves/,,tv,4.7,True,,Samsung,smart tv 65 4k uhd neo qled samsung 65qn85d 120hz wi fi bluetooth,tv,c2977a1986cddfceb77ea51d8dd7b438cf183c3f
magalu,2026-02-12 00:32:45,"Smart tv 85"" hisense qled 4k uhd mod85q6qv",6499.00,https://www.magazineluiza.com.br/smart-tv-85-hisense-qled-4k-uhd-mod85q6qv/p/de6b8d055k/et/elit/,,tv,5.0,True,,Hisense,smart tv 85 hisense qled 4k uhd mod85q6qv,tv,acbc1a34de0ba2b7256981f24e0593c8c6c35008
magalu,2026-02-12 00:32:42,"Smart TV 50"" LG 4K Ultra HD NANO 50NANO80ASA webOS 25 α7 AI Processor Alexa 3 HDMI 2 USB",2799.00,https://www.magazineluiza.com.br/smart-tv-50-lg-4k-ultra-hd-nano-50nano80asa-webos-25-a7-ai-processor-alexa-3-hdmi-2-usb/p/240253600/et/tv4k/,,tv,4.8,True,,LG,smart tv 50 lg 4k ultra hd nano 50nano80asa webos 25 7 ai processor alexa 3 hdmi 2 usb,tv,b0d278a8a251a1859ab90b6e0cbf99097f466106
magalu,2026-02-12 00:32:40,Smart TV Philco 58'' PTV58G7PAGCSBL Android TV 4K Led,2365.00,https://www.magazineluiza.com.br/smart-tv-philco-58-ptv58g7pagcsbl-android-tv-4k-led/p/bk1h5bbd38/et/elit/,,tv,4.2,True,,Philco,smart tv philco 58 ptv58g7pagcsbl android tv 4k led,tv,4778ac0f381ddebb2d8a55936c2d16b88803c47c
magalu,2026-02-12 00:32:38,Smart TV EFL 43 FHD DLED Whale OS Wi-Fi,1199.90,https://www.magazineluiza.com.br/smart-tv-efl-43-fhd-dled-whale-os-wi-fi/p/ec1c05hk37/et/elit/,,tv,4.21,True,,EFL,smart tv efl 43 fhd dled whale os wi fi,tv,41592c52b8d9b86e3eadcac03d331d08f401f307
magalu,2026-02-12 00:32:36,"Smart Tv LG 55"" QNED 4K Ultra HD WebOS 25 AI Magic Alexa Bivolt 55QNED80ASA",3090.00,https://www.magazineluiza.com.br/smart-tv-lg-55-qned-4k-ultra-hd-webos-25-ai-magic-alexa-bivolt-55qned80asa/p/bk83h74cc7/et/tv4k/,,tv,4.5,True,,LG,smart tv lg 55 qned 4k ultra hd webos 25 ai magic alexa bivolt 55qned80asa,tv,fe67bb97221c118076ef05d491a5f3f77a400652
magalu,2026-02-12 00:32:34,"Smart TV 115"" TCL 4K UHD QLED Mini LED 115C7K Google TV 2025",149.00,https://www.magazineluiza.com.br/smart-tv-115-tcl-4k-uhd-qled-mini-led-115c7k-google-tv-2025/p/240756700/et/tves/,,tv,,True,,TCL,smart tv 115 tcl 4k uhd qled mini led 115c7k google tv 2025,tv,35f97c58674fadb80c66fa612c9b83aa9233ce31
magalu,2026-02-12 00:32:31,Smart TV Semp 55 Polegadas LED 4K S61 WiFi Bluetooth Google TV 3 HDMI HDR10 Dolby Audio 55S61,3399.00,https://www.magazineluiza.com.br/smart-tv-semp-55-polegadas-led-4k-s61-wifi-bluetooth-google-tv-3-hdmi-hdr10-dolby-audio-55s61/p/efe40g73ce/et/tves/,,tv,4.8,True,,Semp,smart tv semp 55 polegadas led 4k s61 wifi bluetooth google tv 3 hdmi hdr10 dolby audio 55s61,tv,886ddddc8c555e2f4bd640e07ae86df08c568f78
magalu,2026-02-12 00:32:29,Smart TV QLED 55 4K Toshiba Google TV 3HDMI 2USB Wi-Fi,2272.73,https://www.magazineluiza.com.br/smart-tv-qled-55-4k-toshiba-google-tv-3hdmi-2usb-wi-fi/p/cgbf7a1ckb/et/tv4k/,,tv,4.52,True,,Toshiba,smart tv qled 55 4k toshiba google tv 3hdmi 2usb wi fi,tv,4cafaeb410444d17fd387b00fff50d5adbeb3250
magalu,2026-02-12 00:32:27,"Smart TV 98"" 4K UHD Crystal UHD LED Samsung Super Big 98DU9000 VA 120Hz Wi-Fi Bluetooth com Alexa 3 HDMI 2 USB",1999.00,https://www.magazineluiza.com.br/smart-tv-98-4k-uhd-crystal-uhd-led-samsung-super-big-98du9000-va-120hz-wi-fi-bluetooth-com-alexa-3-hdmi-2-usb/p/238544200/et/tves/,,tv,4.6,True,,Samsung,smart tv 98 4k uhd crystal uhd led samsung super big 98du9000 va 120hz wi fi bluetooth com alexa 3 hdmi 2 usb,tv,fba1e342de267391b9084cae6002c2425ce625c2
magalu,2026-02-12 00:32:25,"Smart TV 75"" LG 4K Ultra HD NanoCell 75NANO80ASA webOS 25 2025",1378.00,https://www.magazineluiza.com.br/smart-tv-75-lg-4k-ultra-hd-nanocell-75nano80asa-webos-25-2025/p/240691900/et/tv4k/,,tv,,True,,LG,smart tv 75 lg 4k ultra hd nanocell 75nano80asa webos 25 2025,tv,b6377705843291a7a9457a040d05d35f9eb0a34b
magalu,2026-02-12 00:32:23,"Smart Tv 43"" Full HD Com Roku Tv 43s5135/78g Aoc Bivolt",1532.00,https://www.magazineluiza.com.br/smart-tv-43-full-hd-com-roku-tv-43s5135-78g-aoc-bivolt/p/abj6249kgh/et/elit/,,tv,4.8,True,,AOC,smart tv 43 full hd com roku tv 43s5135 78g aoc bivolt,tv,268414384d1ba9c1dc3fe5c8e7f6d4d9bcfbb49f
