source,collected_at,title_raw,price,url,source_url,category_raw,rating,in_stock,availability,brand_raw,title_norm,category_norm,product_key
magalu,2026-02-11 01:55:13,"Caixa de Som Bluetooth À Prova D'água Boombox 4 JBL, Branca - JBLBOOMBOX4WHTBR",3332.00,https://www.magazineluiza.com.br/caixa-de-som-bluetooth-a-prova-d-agua-boombox-4-jbl-branca-jblboombox4whtbr/p/dc7fjkk10a/ea/jbla/,,caixa_de_som,4.3,True,,JBL,caixa de som bluetooth a prova d agua boombox 4 jbl branca jblboombox4whtbr,caixa de som,705b820ca2ed3c608ed3923857b68c87fc58ad19
magalu,2026-02-11 01:55:11,"Caixa de Som JBL PartyBox Stage 320, Bluetooth - Branco",5038.76,https://www.magazineluiza.com.br/caixa-de-som-jbl-partybox-stage-320-bluetooth-branco/p/bh09c5gh8c/ea/jbla/,,caixa_de_som,5.0,True,,JBL,caixa de som jbl partybox stage 320 bluetooth branco,caixa de som,72e628c19f9dd8aa49aa28c2c79ca4231931cac2
magalu,2026-02-11 01:55:08,Caixa de Som Boombox Aiwa AWS-BBS-01-B Bluetooth IP66 TWS,2134.08,https://www.magazineluiza.com.br/caixa-de-som-boombox-aiwa-aws-bbs-01-b-bluetooth-ip66-tws/p/cfb23dh8h6/ea/easm/,,caixa_de_som,4.83,True,,AIWA,caixa de som boombox aiwa aws bbs 01 b bluetooth ip66 tws,caixa de som,c9c8911a1bf6a139f94abce5b21504a1cbdfe937
magalu,2026-02-11 01:55:06,Caixa de Som Portátil JBL Bombox 3 80W RMS Bluetooth à Prova de Água,2959.90,https://www.magazineluiza.com.br/caixa-de-som-portatil-jbl-bombox-3-80w-rms-bluetooth-a-prova-de-agua/p/fa45eeg237/ea/jbla/,,caixa_de_som,4.78,True,,JBL,caixa de som portatil jbl bombox 3 80w rms bluetooth a prova de agua,caixa de som,b9c67c15eef66278539c6fb094ad2e0ecf0becc7
magalu,2026-02-11 01:55:04,"Caixa de Som Philips Party Speaker, 1300 W RMS, Bluetooth, Karaokê - TAX4209",838.43,https://www.magazineluiza.com.br/caixa-de-som-philips-party-speaker-1300-w-rms-bluetooth-karaoke-tax4209/p/ck8gdg7ff2/ea/phla/,,caixa_de_som,4.46,True,,Philips,caixa de som philips party speaker 1300 w rms bluetooth karaoke tax4209,caixa de som,9008de4fafb85a54d511a88fd812a7177faa1615
magalu,2026-02-11 01:55:02,Caixa de Som Bluetooth JBL Partybox 720 Preta,6075.00,https://www.magazineluiza.com.br/caixa-de-som-bluetooth-jbl-partybox-720-preta/p/dj3jdg03d9/ea/jbla/,,caixa_de_som,5.0,True,,JBL,caixa de som bluetooth jbl partybox 720 preta,caixa de som,efe9ce85084a887eaab2496b0cb88b0d4ff990a3
magalu,2026-02-11 01:54:59,"Caixa de Som PartyBox Encore Essencial 2 JBL, Preta - JBLPBENCOREESS2BR",1665.00,https://www.magazineluiza.com.br/caixa-de-som-partybox-encore-essencial-2-jbl-preta-jblpbencoreess2br/p/kh4b728hj3/ea/jbla/,,caixa_de_som,4.9,True,,JBL,caixa de som partybox encore essencial 2 jbl preta jblpbencoreess2br,caixa de som,e3e0010e6ba12175dbe7fb4f95c309b3272f5d9e
magalu,2026-02-11 01:54:57,"Caixa de Som Boombox 4 JBL, À Prova D'água, Bluetooth, Camuflada - JBLBOOMBOX4SQUADBR",2998.00,https://www.magazineluiza.com.br/caixa-de-som-boombox-4-jbl-a-prova-d-agua-bluetooth-camuflada-jblboombox4squadbr/p/dd8171a1jk/ea/easm/,,caixa_de_som,4.8,True,,JBL,caixa de som boombox 4 jbl a prova d agua bluetooth camuflada jblboombox4squadbr,caixa de som,6fb2860d0db64ce803e59cdb0fa60810268fa54d
magalu,2026-02-11 01:54:55,Caixa de Som Bluetooth JBL Partybox 710,5399.10,https://www.magazineluiza.com.br/caixa-de-som-bluetooth-jbl-partybox-710/p/cad8aebh37/ea/jbla/,,caixa_de_som,4.84,True,,JBL,caixa de som bluetooth jbl partybox 710,caixa de som,28b096c26704ab7e2b546bd1c297d1bfbad90e25
magalu,2026-02-11 01:54:52,Caixa de Som Bluetooth JBL Boombox 4 com Auracast IP68,3431.70,https://www.magazineluiza.com.br/caixa-de-som-bluetooth-jbl-boombox-4-com-auracast-ip68/p/gk0kh11aba/ea/jbla/,,caixa_de_som,4.83,True,,JBL,caixa de som bluetooth jbl boombox 4 com auracast ip68,caixa de som,143a72bad01096f3574ff415644b91c9d835a259
