source,collected_at,title_raw,price,url,source_url,category_raw,rating,in_stock,availability,brand_raw,title_norm,category_norm,product_key
magalu,2026-02-10 23:16:01,"Apple Watch Ultra 2 GPS + Cellular, Case Preta de Titânio de 49 mm, Pulseira Preta Estilo Milanês de Titânio M - MX5U3BE/A",7954.00,https://www.magazineluiza.com.br/apple-watch-ultra-2-gps-cellular-case-preta-de-titanio-de-49-mm-pulseira-preta-estilo-milanes-de-titanio-m-mx5u3be-a/p/cgc6jhj6k7/te/smtw/,,smartwatch,,True,,Apple,apple watch ultra 2 gps cellular case preta de titanio de 49 mm pulseira preta estilo milanes de titanio m mx5u3be a,smartwatch,0a2eec0cdb4a60f20f7e4f127b784c6e041b9e50
magalu,2026-02-10 23:15:58,"Smartwatch Xiaomi Redmi Watch 5, Prata",1399.00,https://www.magazineluiza.com.br/smartwatch-xiaomi-redmi-watch-5-prata/p/ja90b6857j/te/smtw/,,smartwatch,,True,,Xiaomi,smartwatch xiaomi redmi watch 5 prata,smartwatch,99d42c021c00ea5e1e24e7eb34eff99b4370e167
magalu,2026-02-10 23:15:56,"Apple Watch Series 11 GPS + Cellular, Caixa Dourada de Titânio de 46 mm, Pulseira Esportiva Blush-clara, Tamanho M/G - MFD64AM/A",7954.00,https://www.magazineluiza.com.br/apple-watch-series-11-gps-cellular-caixa-dourada-de-titanio-de-46-mm-pulseira-esportiva-blush-clara-tamanho-m-g-mfd64am-a/p/ee7jkkkc61/te/smtw/,,smartwatch,,True,,Apple,apple watch series 11 gps cellular caixa dourada de titanio de 46 mm pulseira esportiva blush clara tamanho m g mfd64am a,smartwatch,47bbe4729fb6b87a4cb431922241bc025621ff45
magalu,2026-02-10 23:15:54,"Apple Watch SE 3 GPS, Caixa Meia-noite de Alumínio de 44 mm, Pulseira Esportiva Meia-noite, Tamanho M/G - MEHQ4AM/A",4833.92,https://www.magazineluiza.com.br/apple-watch-se-3-gps-caixa-meia-noite-de-aluminio-de-44-mm-pulseira-esportiva-meia-noite-tamanho-m-g-mehq4am-a/p/ehjcd90989/te/smtw/,,smartwatch,5.0,True,,Apple,apple watch se 3 gps caixa meia noite de aluminio de 44 mm pulseira esportiva meia noite tamanho m g mehq4am a,smartwatch,81cc791e7d44bfd285bd6f9757c36b8714d3241a
magalu,2026-02-10 23:15:52,"SmartWatch KaBuM! smart 700, Preto, Pulseira Extra Cinza Claro, Compatível IoT Alexa - KBSAC019",199.00,https://www.magazineluiza.com.br/smartwatch-kabum-smart-700-preto-pulseira-extra-cinza-claro-compativel-iot-alexa-kbsac019/p/fa497k59k5/te/smtw/,,smartwatch,4.4,True,,KaBuM! Smart,smartwatch kabum smart 700 preto pulseira extra cinza claro compativel iot alexa kbsac019,smartwatch,4569ca94aed50815ac5cc29c41b567fd279b64ac
magalu,2026-02-10 23:15:50,"Apple Watch Series 11 GPS, Caixa Cinza-espacial de Alumínio de 42 mm, Pulseira Esportiva Preta, Tamanho M/G - MEQX4AM/A",4222.00,https://www.magazineluiza.com.br/apple-watch-series-11-gps-caixa-cinza-espacial-de-aluminio-de-42-mm-pulseira-esportiva-preta-tamanho-m-g-meqx4am-a/p/fc15ck192e/te/smtw/,,smartwatch,,True,,Apple,apple watch series 11 gps caixa cinza espacial de aluminio de 42 mm pulseira esportiva preta tamanho m g meqx4am a,smartwatch,5d626c594912729409d27e29ea636a814467a482
magalu,2026-02-10 23:15:47,"Apple Watch Series 11 GPS, Caixa Cinza-espacial de Alumínio de 46 mm, Pulseira esportiva Preta, Tamanho M/G - MEV44AM/A",4555.00,https://www.magazineluiza.com.br/apple-watch-series-11-gps-caixa-cinza-espacial-de-aluminio-de-46-mm-pulseira-esportiva-preta-tamanho-m-g-mev44am-a/p/jg97h4d1h5/te/smtw/,,smartwatch,5.0,True,,Apple,apple watch series 11 gps caixa cinza espacial de aluminio de 46 mm pulseira esportiva preta tamanho m g mev44am a,smartwatch,2a8f64cfebc91b9d7fbe3e5fd9cf58757937ebc5
magalu,2026-02-10 23:15:45,"Apple Watch Ultra 2 GPS + Cellular, Caixa Preta de Titânio de 49 mm, Pulseira Oceano Preta - MX4P3BE/A",7954.00,https://www.magazineluiza.com.br/apple-watch-ultra-2-gps-cellular-caixa-preta-de-titanio-de-49-mm-pulseira-oceano-preta-mx4p3be-a/p/hcg762k3c6/te/smtw/,,smartwatch,5.0,True,,Apple,apple watch ultra 2 gps cellular caixa preta de titanio de 49 mm pulseira oceano preta mx4p3be a,smartwatch,2eeee838a29731f0daf418f4c2b88486020f2cfb
magalu,2026-02-10 23:15:42,"Apple Watch SE 3 GPS + Cellular, Caixa Meia-noite de Alumínio de 44 mm, Pulseira Esportiva Meia-noite, Tamanho P/M - MEPH4AM/A",3333.00,https://www.magazineluiza.com.br/apple-watch-se-3-gps-cellular-caixa-meia-noite-de-aluminio-de-44-mm-pulseira-esportiva-meia-noite-tamanho-p-m-meph4am-a/p/gg21bh388c/te/smtw/,,smartwatch,,True,,Apple,apple watch se 3 gps cellular caixa meia noite de aluminio de 44 mm pulseira esportiva meia noite tamanho p m meph4am a,smartwatch,c8eab6465e1da41bdd3dd742440c810d59394af6
magalu,2026-02-10 23:15:40,"Apple Watch Series 11 GPS, Caixa Preta Brilhante de Alumínio de 46 mm, Pulseira esportiva Preta, Tamanho P/M - MEUW4AM/A",4555.00,https://www.magazineluiza.com.br/apple-watch-series-11-gps-caixa-preta-brilhante-de-aluminio-de-46-mm-pulseira-esportiva-preta-tamanho-p-m-meuw4am-a/p/chcgjjg01c/te/smtw/,,smartwatch,,True,,Apple,apple watch series 11 gps caixa preta brilhante de aluminio de 46 mm pulseira esportiva preta tamanho p m meuw4am a,smartwatch,8396b8bfdfb3354a65a131a7fc9dbef1b645b2cb
